,ReviewID,Reviewer Name,Review,Date-of-Review,Sentiment
3588,ea431c6b-ffd6-4383-a274-a3635bc54986,manuel,i love seath rogers voice he was holarius,2019-08-01T02:16:58.143Z,1.0
3589,5f7ce218-534b-4595-b1cb-ccc424002023,Wanda B,I liked the reality and the talking of the animals--easier to understand than the musical.,2019-08-01T02:11:01.709Z,1.0
3590,978180846,Sierra M,Despite the beautiful imagery the longer you watched it the more off some things felt. The music left me longing for the original songs. The voice acting at times was not great which is honestly a shame. The bright point was Timon and Pumbaa but even they couldn't save it.,2019-08-01T02:09:16.834Z,0.0
3591,8AD604D1-6932-477B-8D01-53DEA067D6F9,Lindsey,"Aside from the impressive updated vocals, the movie was disappointing. The animated version worked well with talking animals. The live action CGI lacked pizzazz and made the talking animals awkward. I’ll take the animated version any day.",2019-08-01T01:58:08.119Z,0.0
3592,B1430A17-4DB4-4E3F-80E0-8CBBFC3FDB6C,Anthony,"This movie was amazing!! It went right with the original story, but added a few new things here and there.",2019-08-01T01:57:52.056Z,1.0
3593,ad8bf65e-42fa-4a74-8ce5-13c83e8c3caa,fink0642,Beautiful scenery and music. Very well done.,2019-08-01T01:56:25.556Z,1.0
3594,9003b304-6a48-4186-ac71-d19247271d8c,TonyB,"I really enjoyed the new Lion King movie - the visual effects are great! It's a little darker than the original movie, but all in all a good movie to watch.",2019-08-01T01:53:53.412Z,1.0
3595,B3D53B5A-FE69-4271-A7C0-7308A6A63D77,Maggie,Wonderful story!  Great special effects!!!,2019-08-01T01:51:04.156Z,1.0
3596,978180823,Sonya H,It's the same as the old movie but somehow worse. The cgi does not add much to the movie and not many plot points are added to make it more original. The cast is great but the movie is exactly what you expect. ,2019-08-01T01:50:15.407Z,0.0
3597,9B0B1FC6-92F8-4309-A473-A8BE45BAF178,Elaine C,Still giving me the feels! ❤,2019-08-01T01:48:08.759Z,1.0
3598,687811c2-9eef-4ba5-a5e2-ccc6360cca1b,roberta,totally awesome the animated movie come to life,2019-08-01T01:45:32.185Z,1.0
3599,781e8fec-64ce-41db-9df3-b969431c6df4,Melissa P,"The cinematography and special effects are fantastic. However, it is a bit too real. Definitely not recommended for small children.",2019-08-01T01:41:48.454Z,1.0
3600,978180789,Jack C,"Utter shame to watch. The preceding live-action transformations of Disney films, such as Aladdin, have been bearable, perhaps to a degree exciting. This movie, however, was plain sponge cake, lacking the exuberance of the original, (despite being glittered on the top with A List stars). Beyoncé's singing, for instance, is faultless - even with great studio refinement. But having a very out-of-place song of hers upon the determined return of Simba is just cringeworthy.


Nevertheless, for new generations of children, Disney has to adapt its productions to popular trends in order to profit. But count me out. As menacing as Scar was, Disney have faltered in reproducing a story - which, was not even their first original in 1994 (see Kimba/Simba controversy) - and consequently we have to endure all this hype about something extremely underwhelming.",2019-08-01T01:41:08.638Z,0.0
3601,b8b8dd6e-b61c-4d89-8069-1e022512bd5e,Mary,It was fantastic. I loved it. The cubs were so cute.,2019-08-01T01:34:47.527Z,1.0
3602,4908a2e5-948a-41bf-b5c0-e0598f42bdbd,Will,Scar shouldve had a bigger role!!!,2019-08-01T01:31:52.566Z,1.0
3603,B389E1B5-B622-4AFF-9D15-6FE399CCDC30,Charles,Decent movie. It lacked some aspects from the original movie and tone seemed darker and rushed. Overall wasn't bad at all.,2019-08-01T01:28:15.302Z,1.0
3604,933876005,,"Good movie for the kids, but lacks emotion. Voice actors are nowhere near as good as the animated version. Scar in particular does not sound menacing. His musical number Be Prepared is awful. Several changes hurt the film. The hyenas are not very funny. Some of the best jokes are left out. Timone and Pumba are good but still not as good as the original. Kids new to the Lion King will love it, but fans of the old will probably be disappointed. The visuals are the highlight of the film. ",2019-08-01T01:22:29.100Z,0.0
3605,7b0a6db4-39db-40b8-b4f5-21ee424ad4a4,Susan H,Beautiful production.  Really wonder how many young people listened carefully enough to realize how they caught Scar in his lie.,2019-08-01T01:15:58.077Z,1.0
3606,367DD4F5-5FD7-4D8E-9217-B67168C5FE03,Ernestine,There was nothing about the movie that I did not like it was great love it,2019-08-01T01:14:40.710Z,1.0
3607,FBFBF034-ADB2-4585-891A-388BD64EDC53,Cristina,"This movie was wonderfully made. I enjoyed all the animals and the story was of course wonderful. A great remake, worth watching. Take your kiddos out and watch this film.",2019-08-01T01:13:30.120Z,1.0
3608,f54a02b8-acfd-465d-9eba-e0cbb9e741a1,Jesse,Great movie. Night of been a bit too long for my 4 year old,2019-08-01T01:12:34.765Z,1.0
3609,8B5B5285-1D40-4682-B587-1C7F29A13F4A,Desiree R,Liked how closely it mirrored the original. Definitely not disappointed.,2019-08-01T01:12:26.180Z,1.0
3610,a1356dfe-643e-4bc6-830b-78475b8fac9b,Deb,Loved every bit of it.  Even laughed when some of the songs came on.,2019-08-01T01:11:39.315Z,1.0
3611,c8f7c21d-2f4a-4c82-8388-fb974d71205c,Dax,Pumbaa and Timon. They where funny.,2019-08-01T01:11:31.538Z,1.0
3612,7f03393a-a18f-438d-91d5-116b65146c50,joyce,"I have seen all of the lion king movies so far, this one was the best to me. My grandkids really enjoyed the movie in 3D.",2019-08-01T01:11:17.954Z,1.0
3613,7D1142A5-48C9-408B-9EC6-84DF14158578,Justin,"My wife and I absolutely loved it, but I could see it being more difficult for children to get into.",2019-08-01T01:08:50.782Z,1.0
3614,62974877-1eb6-43e1-8a28-93302cbec967,Dawn R,My husband and I loved the movie.  It was so cool to see lifelike animals.  Our only problem was the volume was way too loud for the previews and was still too loud for the movie.  Not sure why it had to be so loud.,2019-08-01T01:08:08.272Z,1.0
3615,15a7a068-c5ff-4d1f-9241-257c9f7d6d09,Stephen H,Pleasantly surprised. An amazing technological achievement and a story that has a heart.,2019-08-01T01:06:06.434Z,1.0
3616,bb14e6d1-0622-4d9a-82f5-c2af247b0dd0,Mike,"Great cinematography but I was disappointed in the singing. Also disappointed that they attempted to altar the arrangements of some songs. If its not broke, dont fix it.",2019-08-01T01:05:46.066Z,0.0
3617,45E8F901-E2BF-475F-9213-5C73C031F972,Lynzi,very good. definitely brought back childhood memories. and brought years to my eyes 😍,2019-08-01T01:01:38.687Z,1.0
3618,7d15bf76-8f05-48b9-a37a-26d2efaa7c7b,Lance C,"Noticed a certain scene that was left out from the original, it did not affect the movie, but wish it was included. Still a great movie.",2019-08-01T00:53:27.831Z,1.0
3619,8518f5e8-9962-4944-bde5-ca157e5bcbb3,Mary B,Love it. Stayed true to the original story.,2019-08-01T00:51:22.861Z,1.0
3620,DEF44B91-7163-4419-889B-9EF9843C5445,Dave,Excellent. Seamless character action,2019-08-01T00:50:12.188Z,1.0
3621,A52B685F-D1A8-4A23-B596-5ACEA2C94EDA,not small kid friendly,"for adults that find the movie nostalgic it was excellent, but for a parent that brought his 5 and 2 yrs old girls, I found the movie lacking. Disney movies generally have a magic to them that keeps a child's attention, but lion king was just a CGI discovery channel movie that just didn't cater to the children like the original cartoon did.",2019-08-01T00:47:26.189Z,0.0
3622,2c192b1d-0ff7-4950-bbb7-35fe7bd4d505,Sharon D,The movie was great. The animals were so real looking. Worthwhile seeing.,2019-08-01T00:43:29.033Z,1.0
3623,6e4f0098-a1b9-42f7-96d6-f54e6f759f6c,Not bad not good,It was just the original lion king but realistic,2019-08-01T00:35:10.087Z,1.0
3624,2505b647-7187-462b-a2fe-92c62647237d,Dawne,"I did see the original cartoon version and loved it, but this .. what can I say? It surpassed my expectations and both my husband and I loved it! Applause at the movies end from the audience!  Highly recommend!",2019-08-01T00:32:52.598Z,1.0
3625,842C1B7C-1966-4778-883A-F0E7E54C1F9D,PeniaminAlisi,"it definitely liked the movie, I liked it better than animated.",2019-08-01T00:32:39.306Z,1.0
3626,854276E7-8166-4337-8354-546218AF3A7D,Anne Clark,"It was funny, beautiful and so realistic",2019-08-01T00:31:12.168Z,1.0
3627,364d1d93-6084-4aa9-a04d-d67e4b602f2e,Johanna,Wonderful movie  I like so much,2019-08-01T00:21:05.706Z,1.0
3628,00f798bc-204f-4220-a2b6-0c92a3a875f2,D,Timone was a little bit too gay.,2019-08-01T00:15:37.120Z,1.0
3629,cfcc7e4e-3177-4cc8-a547-7546111decbb,Peter,"Is a good muvie,  I like it",2019-08-01T00:14:57.980Z,1.0
3630,E6875AE4-AA77-4B35-AB12-0A19AE045924,Robert,Loved the movie but hated Beyonce bad acting.....like really bad acting....seriously. It almost ruined the movie.,2019-08-01T00:11:17.128Z,1.0
3631,FE6AB252-56E2-4429-BAFA-75BADF818133,Crystal,This movie sucked so bad! They should have left it alone.,2019-08-01T00:06:27.925Z,0.0
3632,976128034,Guillermo A,Me pareció muy buena aún siendo casi un calco de la original. Pienso que lo que mas tira para atrás es la falta de emociones en el rostro de los animales. Creo que nadie se habría quejado si en ese aspecto los humanizaban mas.,2019-08-01T00:02:05.848Z,1.0
3633,82644bf1-9bfd-48d9-84dc-b96e5e5665b1,Pam,It wasnt as good as the animated one. Long & boring .,2019-08-01T00:01:36.297Z,0.0
3634,e4615832-ed40-4396-b306-f51c32d8682c,HELEN S,"Is there a category higher than excellent???
Soooi good!",2019-08-01T00:00:18.207Z,1.0
3635,5775D6B6-E4C2-48A9-95AD-BAAFFB197DB9,Aaron J,Blander than canes chicken,2019-08-01T00:00:04.163Z,0.0
3636,5217c5b0-2ce9-4320-b5a0-2ba57b6dc8d1,Kelly,The animals and cinematography was amazing!,2019-07-31T23:57:28.994Z,1.0
3637,f1dc2d99-ed9a-456a-8285-fd67619eda86,Sandi Lee,Loved it..loved the realism of the animals....,2019-07-31T23:56:22.408Z,1.0
3638,c7d94e5a-2bd9-4924-9d56-7c6df2cb87f0,Liz,The voices of Simba and Malala were not mature enough for the grown up  Lion king and queen,2019-07-31T23:53:36.573Z,0.0
3639,75b681d3-88b6-4c93-9aa1-050607eb63d9,Hunter123,Awesome movie!!! Recommended,2019-07-31T23:52:35.658Z,1.0
3640,345bd02f-c43e-48f3-a2a3-ba2e8d600057,Sarah,"Loved the movie overall. Timon and Pumbaa were disappointing to me (in the voice acting department) but besides that, the casting was beautifully done. CGI was absolutely incredible and I regret being wary of how it would look. (Spoiler kind of) Can You Feel The Love Tonight in the daytime was weird, but made more sense with the plots timeline I suppose. Spirit was a great addition. 10/10 would see again",2019-07-31T23:52:23.572Z,1.0
3641,8a41210f-f326-4efa-8ca5-6d2ebe5f58ea,Yasheen,I really liked the live animals playing the roles. I liked it better than the cartoon.,2019-07-31T23:51:33.675Z,1.0
3642,ff3bc8fa-7470-4df6-8348-a88572e70ebe,Tiffany,I loved it! Its the exact movie line with realistic animals! I shed some tears definitely. My 4 year old son LOVED it!,2019-07-31T23:51:04.465Z,1.0
3643,42a4e80a-1c42-40a7-b296-6b177f99aabc,maria h,"I was a little disappointed. I must be a kid at heart. I still prefer the animated version. Although the cinematography was great, I found many parts a bit boring and tedious. Real animals just didnt display the energy and exuberance of an animated movie.",2019-07-31T23:51:03.513Z,0.0
3644,FBC4EB87-57F7-4285-BACB-24E9D0D0C8ED,Spencer L,"Lazy and uninspired, please DON’T try again.",2019-07-31T23:48:17.894Z,0.0
3645,595cc91b-8f85-4777-8e6e-1fc2be6637f7,augie g,The vocals were not a good match for eachother,2019-07-31T23:47:23.312Z,0.0
3646,de5a24a1-3c59-4316-a31a-f045f3916c21,Joan,When my daughter was 4 I took her to see the original movie.  She is now 28 and we went to see it last night! Wow! We both LOVED it.,2019-07-31T23:44:21.285Z,1.0
3647,978180703,Kevin B,"This was very disappointing. Voices were off, Rafiki was the only voice that was done well. Everything was bad except for the visual look.",2019-07-31T23:42:26.858Z,0.0
3648,1E7A9D37-2520-478F-A50B-F4F9215BABFD,Amber,Loved it!!! Top notch movie the added humor was perfect!,2019-07-31T23:39:21.227Z,1.0
3649,79095A51-ABF7-4B66-A0E0-2A3B75B6AB17,Medea B,We all loved it. Just like the classic Disney only real life. The animation was unbelievable!,2019-07-31T23:31:22.008Z,1.0
3650,674dd8d9-8513-4f11-8df8-ecfc033433b7,Lisa,"Loved it, It was so realistic that I actually forget animals can't talk",2019-07-31T23:30:05.282Z,1.0
3651,248b9999-b72e-4999-a8a2-fbc2867127df,Katie C,LOVED THIS!  Zero expectations going in.  We love Jon Favreau.  Very enjoyable!  Loved the changes in songs and lines... nice and fresh but sticking to the original as well.,2019-07-31T23:25:10.368Z,1.0
3652,1d4a60ec-ca80-44fe-a10d-1716163f0c20,Kaley,it was amazing! i even saw some people around me with chair issues and they had very quick/good customer service!,2019-07-31T23:22:35.434Z,1.0
3653,8fdde2b9-c054-4e1b-ba39-2f78dd267937,Monica,"We loved the movie! We had two 4 year olds, a 7 year old, and a 9 year old. The quality of the movie was great!",2019-07-31T23:22:16.376Z,1.0
3654,b2503cec-3b99-4a4a-b1e1-ec3ed73d2bec,silvia L,"Great performance and I love those views, I can't say more I love this movie!!",2019-07-31T23:21:43.946Z,1.0
3655,225e83d8-942e-4410-b7db-e486db8c3aac,Jennifer,I loved this remake! It was very realistic and some great funny little adds. Loved it!,2019-07-31T23:18:19.324Z,1.0
3656,b8698698-2cf5-4bf0-be06-ac17ba1579cb,Kristina,It was basically like the original lion king I loved the actors but felt it lacked a lot of emotion.,2019-07-31T23:18:12.405Z,1.0
3657,5c4102f4-6ad6-47d2-acd1-5d6ccddeca79,Robbin S,"Loved the visuals and the voices.
Easy story line to follow.
Length of movie was just right.",2019-07-31T23:17:46.085Z,1.0
3658,978029039,Louis S,"The technical achievement is great, and I spent a good time watching the movie. But the movie doesn't add anything to the original one, it's just a photorealistic version of it. I'd even say it is not as good because for the needs of photorealism we lose a lot of the art and colours of the original one.
All that effort should be put in making new great animation features instead of live remakes. And I'm not only talking about 3d animation, we see less and less 2d animation and I think it's a shame.",2019-07-31T23:17:31.204Z,0.0
3659,79262815-993E-41DE-BD0B-64D9F6E98ED6,Jasmine,The auditorium I was in #4 Ac unit was making the most annoying sound squeaky and loud,2019-07-31T23:17:16.002Z,0.0
3660,5395d41a-e3e3-42b8-b72a-cb7eba49783f,Melissa,This was a beautiful film!  Loved it!,2019-07-31T23:15:35.780Z,1.0
3661,8e0bb50e-ad4b-46ce-8ee6-a5505f6fafda,Me'Linda,"I love it!!!! Beyonce can't even read lines, but I loved it",2019-07-31T22:46:44.053Z,1.0
3662,AB878E29-3083-4770-9B66-A3F30E03C89A,Matthew M,Amazing visuals for IMAX!,2019-07-31T22:45:55.886Z,1.0
3663,978180636,Altair I,"Voice actors changed for the worse I expected something a bit like the voice actors in the original now... some were good like simba,  mufasa, scar However I enjoyed a lot of scenes the choice for Beyonce as the singer of the circle of life etc.. was the absolute worse I was sitting there exited for the nostalgia only to be shocked with this terrible choice of a singer. It just doesn't fit",2019-07-31T22:41:34.995Z,0.0
3664,48c51118-a0b0-485e-8f71-704dec51477a,Rosa maldonado,It was nice that they kept it almost exactly to the original,2019-07-31T22:40:03.941Z,1.0
3665,797419472,,"Obviously not as good as the original but it was rather enjoyable. Seth Rogen as Pumba was hilarious, his character made me laugh a lot. The Film was good, and had great graphics but I felt they had missed a lot of the story and some of the characters voices and emotions were a bit flat but other than that it was worth a watch. ",2019-07-31T22:33:55.900Z,1.0
3666,E0FD2934-4378-47C0-B790-0E9F11C22EC7,Tony,It was the same movie... it probably didn’t need to be remade. It didn’t give off the same vibe or feeling as the original. Aladdin was better.,2019-07-31T22:33:49.400Z,0.0
3667,730c1690-15b0-479f-9355-bef69a36c390,Britt B.,"Loved it. Although I wish the song ""Be Prepared"" had the same soundtrack but the movie was still wonderful.",2019-07-31T22:30:31.062Z,1.0
3668,4EE71DCA-56AB-4535-883E-9F31C2F1AB8D,Andres E,Really nice I’m really love it,2019-07-31T22:29:06.065Z,1.0
3669,B39CEB14-91B2-4D91-B3BC-E4963E8B3BFB,greatzenu,I am happy they put original song with Lil bit of new tones. but disappointed with extra 30 min of movie. which was unnecessary. you'll see what I am talking about.,2019-07-31T22:28:19.681Z,0.0
3670,2CF24B2B-CDB3-4BA7-ABF6-DF242C2F89AF,Liz,So like the animated version!  Still a wonderful story!!!,2019-07-31T22:27:11.932Z,1.0
3671,1D3FCB6D-DF64-43F9-92B5-43B4049D573C,Alisha B,All Disney remakes are realistic. This was amazing one of my top all time favorite movies !!,2019-07-31T22:26:27.741Z,1.0
3672,6c83b85d-0211-4074-bb3e-250681b2006c,Cookie,The realism was unbelievable.,2019-07-31T22:14:03.372Z,1.0
3673,A2588E0A-E4C0-4975-A4D3-7957E842BB88,Parker,So good! Our whole party of 4 loved it,2019-07-31T22:13:49.371Z,1.0
3674,F5F27B16-FFBF-46DE-87B5-A07C3D3C50C5,Mandy,I personally liked the animated original over the new one. This one however was beautiful in the way it portrayed the landscape and how realistic everything looked.,2019-07-31T22:02:03.781Z,1.0
3675,977310119,Ofir O,"One of the best visual experiences I ever watched. Yes, it's not good as the original, but just for the visual experience and the new song you better watch this movie. ",2019-07-31T21:54:35.557Z,1.0
3676,0514C8DC-CA58-4A95-B458-810EC8508F1B,Alejandra,I liked it because it’s just like the cartoon movie it changed a little not much illy four year old like it to,2019-07-31T21:54:00.251Z,1.0
3677,CAF86AA7-BE90-4A4A-BCE2-EAF712A86C11,Lance,Bunch of drunk idiots next to us. We left early and got our money back,2019-07-31T21:53:51.441Z,0.0
3678,8A86655E-2350-405C-BDF6-0CBCA11A3D2C,Pumba,I felt like it was the abridged version of The Lion King. Plus certain punchlines were changed which didn't help.,2019-07-31T21:45:46.978Z,0.0
3679,bdae779f-151a-4d10-b52a-6370cd260d71,Adriana,Really like the movie. It was like the cartoon version,2019-07-31T21:45:22.885Z,1.0
3680,6A344C17-AECC-4D5B-B7FC-5DC81B89E750,duck 🦆,lame. movie never left uncanny valley for me. There was no heart in the songs as well,2019-07-31T21:36:48.685Z,0.0
3681,301ad245-6542-4fa9-886b-606148b26355,Bruce G,It was as if the animals were magic,2019-07-31T21:18:44.125Z,1.0
3682,fa070ca8-a07c-46e3-965e-ed09a0562f10,j.a.calvillo,The 3D-effects made for a more complete movie-going experience and enjoyment of the nature scenes and vistas loved the script writing where the characters were more believable even in this animated movie style.,2019-07-31T21:17:54.913Z,1.0
3683,977659468,Otinad R,Just the same but without of feeling,2019-07-31T21:14:17.173Z,0.0
3684,978180544,Angel M,I loved the movie. It stayed true to the original storyline and it was so realistic. It made me feel the story to be more real seeing it in a real life setting instead of cartoon. I feel it was comical and full of drama and adventure. ,2019-07-31T21:11:23.980Z,1.0
3685,BF23A20A-BECD-4146-95B0-4FF229479930,Angelique R,despite what are the reviews I saw on this movie I went to see it anyway and I absolutely loved it if people were expecting the same exact things to happen in the Original Classic Lion King then they're going to be disappointed but this one they can expect a lion cub to jump on rhinos and giraffes the same way it was in the classic for a movie like this which is more lifelike other than that the graphics are amazing I still cried the same way I did with the classic and the whole family truly enjoyed it especially in 3D,2019-07-31T21:07:06.427Z,1.0
3686,D0BA8B07-F616-4682-B0B8-21BD4539ACD7,Jennifer,it was incredible and my 5 and 6 year olds also loved it. my husband even thought it was really good.,2019-07-31T21:06:24.326Z,1.0
3687,D21E5D9F-4FA9-42B1-85CE-F977BD4C7861,Sheila,Absolutely loved it. It was amazing how realistic it was. Still my favorite Disney movie.,2019-07-31T21:05:15.483Z,1.0
3688,902629530,Marisa L,Underwhelming in every possible way,2019-07-31T21:02:30.366Z,0.0
3689,6fbd7f8e-9c35-422f-9913-522765b0e067,Terrence,It seemed to be redundant,2019-07-31T20:59:04.070Z,0.0
3690,978126619,Gabriel F,"Filme fraca para quem esperou por mais de 20 anos. A dublagem é muito ruim também, ótimo filma para assistir em casa, não nos cinemas",2019-07-31T20:57:35.469Z,0.0
3691,4B26667A-D2EE-47D0-A4AF-0298776075EE,Grant S,Amazing how real the animals look!,2019-07-31T20:57:31.786Z,1.0
3692,789329583,Naama B,"This was such a disappointment. I think if you are remaking a movie, you need to improve upon or be very loyal to the original. This did neither: from very bad timing in interactions between characters, very inexpressive characters, and poor script, a huge part of the lion king's glory is in its witty jokes and heart felt connections between the characters. It was difficult to relate to Simba or Nala, Timon and Pumba we're ok, but the originals were still better. Seth Rogan was probably the only good thing about this movie. Scar was really poorly portrayed, and far less terrifying than Alan Rickley's scar. All in all, very disappointing. ",2019-07-31T20:52:53.397Z,0.0
3693,E7192B94-2814-4690-8F8A-A538299F367D,iris,It was a really good movie just like the original I had some laugh and it was also trilling go watch your kids would love it,2019-07-31T20:36:31.272Z,1.0
3694,9C5F5284-7EE8-481F-928B-7C1D0E9A0D00,Jean T,Was a little disappointed after all the hype.  The 3-D version was just OK.  Original animated version much better (in my opinion).,2019-07-31T20:35:20.123Z,0.0
3695,91EE4C39-D4F3-4576-8079-7A93CF4D5649,Totiana,My kids and family loved it!,2019-07-31T20:35:00.629Z,1.0
3696,53757585-C6CB-4837-83CC-9FE07F8F8853,Brigitte,"This movie was an awesome remake of the original animated version. I liked the original more, because it was something that hadn’t been done before. This one was fine on its own, but since I’d seen it before I could anticipate a lot of the action in this movie.",2019-07-31T20:28:54.505Z,1.0
3697,B2B2F6FB-D23A-46A2-AC8F-1828F343CFB0,Abigail M,"Disney is not getting the message still. I would say this movie was visually inspiring like Aladdin, but again Disney is not hitting the nail of the story. See it for the visuals not the story.",2019-07-31T20:28:20.024Z,0.0
3698,F279362E-3F28-4E3A-8DAA-3BE55C2FF5F0,Marvesa,Great movie! The kids loved it and that makes me happy!!,2019-07-31T20:28:15.086Z,1.0
3699,F4ACCDD3-D759-43D3-B290-00ECF66F9AB4,Liz,Jaw dropping effects. It is however always difficult to explain tragedy to children. The fight scenes were done with a bit too much of the slow motion drama.,2019-07-31T20:26:50.806Z,1.0
3700,978156619,Milo S,This movie is the most predictable movie I've ever seen and the fight between Simba and Scar is really boring but Jon Favreau did a great job as always and the visuals are stunning. In the end it's a good movie with goods and bads.,2019-07-31T20:26:44.922Z,1.0
3701,b9c1c242-267a-470e-a863-8766569cef49,SHERI T,"We loved it so much!!  I took my 3 grandsons, ages 6, 5 and 4.  They all loved it, especially with their cool glasses.",2019-07-31T20:21:03.414Z,1.0
3702,978180448,Cory C,"With plenty to love and enjoy, one only has to forget the elements that 2019's The Lion King directly copies and focus on the wonderful and effective changes made throughout.",2019-07-31T20:18:18.921Z,1.0
3703,50271858-a4f0-4d9f-834f-3196a43041f5,Stevie,Excellent movie! Exceeded my expectations.,2019-07-31T20:16:08.450Z,1.0
3704,EB16D3AB-D5D5-4FBC-A796-7D7D17C8B17C,Gisselle G,"A little different from the cartoon movie we all know and love, but beautifully made and so worth a watch!",2019-07-31T20:06:04.320Z,1.0
3705,25CE36AD-7157-406B-A3FC-9F92484C6962,DayMoreye,this movie will be #1 in the world soon and will stay longer at #1 than Titanic did!,2019-07-31T20:03:50.243Z,1.0
3706,cac28150-bdf1-4d8a-908d-c91a02afe36c,Megan R,Loved everything about it! Almost spot on to the original! Great movie!,2019-07-31T19:57:02.890Z,1.0
3707,6368460D-6D5E-4787-A788-D8CC9C601E81,Katie H,They really were over the top with pushing the new tech on the audience. Beautiful work.,2019-07-31T19:55:10.834Z,1.0
3708,5734f794-b94c-49ca-88ed-6cbc3aca06fb,MOVIE BUFF,"FANDANGO IS A RIP OFF - WARNING! DO NOT PURCHASE TICKETS THROUGH THEM.  IF YOU EVER TRY TO GET A REFUND OR EXCHANGE, IT'LL NEVER HAPPEN.  NOT EVEN IF YOU TRY A WHOLE DAY BEFORE YOUR MOVIE.",2019-07-31T19:42:01.883Z,0.0
3709,FDB82FFA-CDB4-4021-ACAA-9B9FC4E4F849,Jason,Well made and entertaining version of a gear movie,2019-07-31T19:40:42.603Z,1.0
3710,970318714,,"Love it!!!! Never seen the original one, but this one is really enjoyable. Very impressed ",2019-07-31T19:39:24.604Z,1.0
3711,3dcc7931-15d3-419a-bce4-1adbb3b15232,Christine,I loved the new animation they baby cubs were adorable! Made me cry just like the first time I saw it.,2019-07-31T19:36:37.506Z,1.0
3712,D2A9DEB2-EF39-43B9-A800-06BCE986435C,Simon Jainarain,LOVVEEED ITTT!!!!!!!,2019-07-31T19:25:46.415Z,1.0
3713,47567AB8-1D44-4686-830E-8BC33A210DFF,Steven White,Took me back to me childhood!!,2019-07-31T19:25:31.595Z,1.0
3714,b5918be5-c3f1-4718-96d8-9c736e2d9d45,Janssen,There could be more facial expressions on the caracthers it was lacking the imaginative and over expressions of timon and pumba,2019-07-31T19:20:28.718Z,0.0
3715,DEAE6E9E-B69F-41B4-A4C6-5EB527F6E8C3,Kimmi T,I loved it it was so cute and funny and just amazing in so many ways it took the Disney movie and put amazing new twists to a classic,2019-07-31T19:16:21.447Z,1.0
3716,82fb05d5-8362-4b01-8201-efa6bd49e79e,Diane,Love the new version. We took our grandson with us. We al agreed it was wonderful from start to finish.,2019-07-31T19:12:36.708Z,1.0
3717,c3e11204-03dd-4041-9048-d298ee7125a2,Teresa,"Absolutely amazing graphics, entertaining for all ages.",2019-07-31T18:46:45.166Z,1.0
3718,BD6C92DE-D119-47CE-8B54-3DF5E8568197,david,I didn’t like how some of the songs turned out. But other than that it was ok,2019-07-31T18:46:38.033Z,0.0
3719,978149155,Aidan B,Very cool the animals look awesome and real . The plot is great and the lions are too cute. Go see there's something for everyone. abrupt ending but a feel good one for this one. Way better than the other lion king movies.,2019-07-31T18:43:40.239Z,1.0
3720,2ac40f6e-5444-49eb-a456-06cf36206eee,Dalia,"I liked the whole idea of the characters being more realistic. Dislike the lack of emotions on very sentimental parts that made movie. Didnt feel the voice went with the characters only like one or two like. Dislike the little changes of the songs. Some small parts of the original movie didnt make it for instance. When the giraffes pick up simba , when Timon throws a fart to scare the hyenas & when Rafiki was making Simba chase him the original showes more of him poping up & hitting him with a stick. Just my thoughts.",2019-07-31T18:36:56.772Z,0.0
3721,643D226F-23C8-4DAA-8B51-1E25E1310B6D,Brandon,Timon and Pumbaa brought the feel of the original film back to the movie screen. great film. a real work of art.,2019-07-31T18:33:02.398Z,1.0
3722,88F0E9BA-AC62-4E99-BD41-C1A35C33E741,Jill O,"Absolutely fantastic! Wonderful graphics, excellent actors playing the roles!",2019-07-31T18:24:38.588Z,1.0
3723,906111010,,Not near as good as the original ,2019-07-31T18:18:10.261Z,0.0
3724,9d2150db-24da-4dad-a86f-91f8649e94df,Alexander E,This felt more like a tech demo - and make no mistake that it was a very good demo - than it felt like a heartwarming film. They needed more work on the eyes to give it life beyond National Geographic.,2019-07-31T18:14:40.666Z,0.0
3725,2578D1E2-039E-48BF-BF00-7764E9A69772,Antonio,My kids loved it a really good movie really close to the original version a must see 😍😍😍,2019-07-31T18:11:42.579Z,1.0
3726,977861846,Ilgar A,"There's nothing good besides music and graphics. Drama is not there at all, everything is very quick, no emotions, very light. I can't even compare this to original. It's not deep as original.",2019-07-31T18:09:56.174Z,0.0
3727,c167682a-3520-43ed-98a1-8e648826c021,Rohan,Sound could have been better. The roars were very good,2019-07-31T18:04:27.233Z,0.0
3728,B3823365-D7CF-4576-8BC6-00C06DD9D4E6,Benita M,Thought it was wonderful,2019-07-31T17:59:51.616Z,1.0
3729,978180339,Holly B,Yeah this movie was terible. There was absolutely no emotion in all the charaters and the new voice actors ruined the songs. Gosh it was so boring. Why stupid disney? Stupid voice actors sucks so bad. ,2019-07-31T17:57:44.585Z,0.0
3730,3053833A-689F-468E-9A09-EF9DD27FC721,Amanda,it took time getting used to it.,2019-07-31T17:46:26.686Z,0.0
3731,E1130036-716C-40AC-9E89-81FE75222468,John,A lot of the voice over had no emotion behind their characters which made it boring but the graphics were great.,2019-07-31T17:45:55.230Z,0.0
3732,72a4a625-4697-4997-85c8-3926884f8f18,Angelle,"Beautiful scenery, incredible music and animation, same great story!",2019-07-31T17:23:33.534Z,1.0
3733,7560F3A9-B619-4020-8BD8-5381AD8CD914,Mylinda S,It was amazing saw it twice already!!!2,2019-07-31T17:20:29.633Z,1.0
